Y,0.492427051,0.2886132,0.532712638,0.355562747,0.451661915,0.364361078,0.58278966,0.271653712,0.400516123,0.307702243,0.620883107,0.122534521,0.362234056,0.178332061
Y,0.492367357,0.288785428,0.532426953,0.355956286,0.450737476,0.36489749,0.584105313,0.272208959,0.398001879,0.308131248,0.621327937,0.122985117,0.359399855,0.179103151
Y,0.492439926,0.288877577,0.532944143,0.355373651,0.450312793,0.364088267,0.583938718,0.271788388,0.397480667,0.306969315,0.619743526,0.12398953,0.359215796,0.178222269
Y,0.492567867,0.290132582,0.532395124,0.356282473,0.450381398,0.364790618,0.583952963,0.271097898,0.397755325,0.307695031,0.620102882,0.122160211,0.358591527,0.181172445
Y,0.492391437,0.289565116,0.532165825,0.356940299,0.450167179,0.365198344,0.582681656,0.273677021,0.397657216,0.309343129,0.618694305,0.124530837,0.3583377,0.181726873
Y,0.492392719,0.291131586,0.532244563,0.358311921,0.450493187,0.365342826,0.583619118,0.273338825,0.395986468,0.304486096,0.61946106,0.123796806,0.357304394,0.178696439
Y,0.492163956,0.290844917,0.532535434,0.357521474,0.450350761,0.366561085,0.583702266,0.271862805,0.397763699,0.310265511,0.618977547,0.124539606,0.358200848,0.184754401
Y,0.492020518,0.291397154,0.532538414,0.357727766,0.451157898,0.36638388,0.583876014,0.272809774,0.398061454,0.310286522,0.619802117,0.124819309,0.358475536,0.185257092
Y,0.492080539,0.292017311,0.532973886,0.358058035,0.45003289,0.365636736,0.583699644,0.272278696,0.396120369,0.306148767,0.619494259,0.125937909,0.357391864,0.183155403
Y,0.492481172,0.292323142,0.532292187,0.35828799,0.450267792,0.365763426,0.582568824,0.273848712,0.396187633,0.30711326,0.619333029,0.128279418,0.357045382,0.185143337
Y,0.492094845,0.292811692,0.53248781,0.358947068,0.449017704,0.36626035,0.583754241,0.271888971,0.394493908,0.306523651,0.620754421,0.125997677,0.355064303,0.185841173
Y,0.491974384,0.292520821,0.53230691,0.360282302,0.449775249,0.366758376,0.583802044,0.273024499,0.394705772,0.305004388,0.62063545,0.128403261,0.354879558,0.188054115
Y,0.491396844,0.29400602,0.532007754,0.361697048,0.449471295,0.366498321,0.582427204,0.277352542,0.39488849,0.307075351,0.619448364,0.133454308,0.354874641,0.190874964
Y,0.49057591,0.294801503,0.531872988,0.362379789,0.450189769,0.368658811,0.583245218,0.275818139,0.396031648,0.30961147,0.620724082,0.134255424,0.354703039,0.193858057
Y,0.491427809,0.294472098,0.531305254,0.361626446,0.449891269,0.367939174,0.582749426,0.272349536,0.396330535,0.307532579,0.622605741,0.126968339,0.355899751,0.188688159
Y,0.491355419,0.294151425,0.531740904,0.356592476,0.450520456,0.367786229,0.580775499,0.267213225,0.400398642,0.311717689,0.613545477,0.115969129,0.35888803,0.182556286
Y,0.49141711,0.294116735,0.530769289,0.353535891,0.450770706,0.36698553,0.575678289,0.262011111,0.405205667,0.313055098,0.603700221,0.106751762,0.36843282,0.184400111
Y,0.49102509,0.293960243,0.530781209,0.350299954,0.450472564,0.365168542,0.571583211,0.252997994,0.406656653,0.302372962,0.591806054,0.105173156,0.37506026,0.168652818
Y,0.491554677,0.293908536,0.530444682,0.348892123,0.448925585,0.363893121,0.568690479,0.249376699,0.407800764,0.294026077,0.582369924,0.105983011,0.382122427,0.156744555
Y,0.491699636,0.294647902,0.529537797,0.352460831,0.448119283,0.365990967,0.564477682,0.251379311,0.412528068,0.285623431,0.566813767,0.116754957,0.389879316,0.146099269
Y,0.490446389,0.296224117,0.528519213,0.354045272,0.448921144,0.364026487,0.557481349,0.246392593,0.417829841,0.277617574,0.555522144,0.1117872,0.401987493,0.143329158
Y,0.490109086,0.296970129,0.527801573,0.354944229,0.449071318,0.363318384,0.553022981,0.234388277,0.418493837,0.266145825,0.546570837,0.093800865,0.407547295,0.138029814
Y,0.490201503,0.297609806,0.52799499,0.35368821,0.44894582,0.362132847,0.550436378,0.230526939,0.419808865,0.266415477,0.542351127,0.091553412,0.409524262,0.136196688
Y,0.490814209,0.298038572,0.527402401,0.356722891,0.449193776,0.364366561,0.55151099,0.231618583,0.419132829,0.263737261,0.543896258,0.092164189,0.409286618,0.137445033
Y,0.491021454,0.297977924,0.527770638,0.354659706,0.448745549,0.363639951,0.553536534,0.235128015,0.418448538,0.267659724,0.545651793,0.09602657,0.407637924,0.138459399
Y,0.490832329,0.296985924,0.527998328,0.35178259,0.449108809,0.36599648,0.554637253,0.239017114,0.41878444,0.281968713,0.55175972,0.104491509,0.404199988,0.146276772
Y,0.490336984,0.295961738,0.52989465,0.356191844,0.448874801,0.368316859,0.564049125,0.248437077,0.413928539,0.284446985,0.563889802,0.109034941,0.392496437,0.147012502
Y,0.490643919,0.294562787,0.531533659,0.351662815,0.450279623,0.366936147,0.569282591,0.253026247,0.410400987,0.299347341,0.577974558,0.104151577,0.384462744,0.160601273
Y,0.49005875,0.293652624,0.53058672,0.354798287,0.449993312,0.366379052,0.57176882,0.259221405,0.407605976,0.299993277,0.589366615,0.104568399,0.378461659,0.165605009
Y,0.490188122,0.29355666,0.531913996,0.358215451,0.450758189,0.367653519,0.576220632,0.266857475,0.404045105,0.302830964,0.601815641,0.112320371,0.369250268,0.171420902
Y,0.490011603,0.293469518,0.531338871,0.360516816,0.451059163,0.368615508,0.578772545,0.272250265,0.402033836,0.311234713,0.609123886,0.112298585,0.364396095,0.182683393
Y,0.489831775,0.294128299,0.532231092,0.361209869,0.449924856,0.368081689,0.583729684,0.27512145,0.399025738,0.312406689,0.619351208,0.125610515,0.357936889,0.190556675
