Forward,0.537867665,0.408780426,0.623693764,0.534373224,0.484670252,0.487471193,0.660391867,0.665572941,0.433677018,0.370686918,0.637005746,0.811222255,0.413748085,0.166224197
Forward,0.53776896,0.408439785,0.623758018,0.541843772,0.485028267,0.490709901,0.649391949,0.669411778,0.437282383,0.368858069,0.63460499,0.808298647,0.4177441,0.166542217
Forward,0.538089633,0.410016656,0.623244166,0.543615341,0.484823644,0.491222948,0.64712441,0.673674524,0.437333673,0.370416105,0.63848877,0.820115864,0.41546756,0.167768061
Forward,0.538310766,0.411269367,0.61949265,0.549157262,0.485354751,0.490669399,0.641687512,0.667875886,0.439071089,0.362169087,0.648349941,0.839244306,0.417192608,0.16488485
Forward,0.538630664,0.411463916,0.619355083,0.55119592,0.485540867,0.490374893,0.64158076,0.675169349,0.440194935,0.361049861,0.652520657,0.866052985,0.417341858,0.166761369
Forward,0.540350854,0.413670182,0.624028623,0.54486531,0.487815559,0.490103185,0.650807202,0.693195164,0.438232094,0.37269932,0.662765145,0.888700724,0.414064497,0.159899935
Forward,0.540412545,0.41362685,0.624254107,0.544285119,0.487940699,0.490008026,0.65076828,0.691464543,0.438896179,0.372274518,0.662532032,0.887971878,0.414258003,0.159677953
Forward,0.540592134,0.413534999,0.624101996,0.544550598,0.487927198,0.49049896,0.650973916,0.691452384,0.439198673,0.37251237,0.662605584,0.88792038,0.414969146,0.159496084
Forward,0.540639222,0.413723081,0.624037564,0.544711173,0.488126755,0.490870625,0.651093125,0.691029727,0.440143675,0.372746259,0.662341118,0.887988925,0.415450424,0.15877524
Forward,0.540592253,0.413813084,0.624163747,0.54441607,0.487907231,0.49038583,0.651359081,0.690237045,0.439861536,0.371221662,0.662325978,0.888608277,0.415418774,0.157750353
Forward,0.540569425,0.413756371,0.624377608,0.543928564,0.487834781,0.490193516,0.651521087,0.689953923,0.439341247,0.371323526,0.662238121,0.888444781,0.414688915,0.15804176
Forward,0.54064405,0.41358453,0.624159694,0.543778837,0.487766504,0.489458978,0.651634216,0.689723849,0.439041913,0.370013297,0.662556052,0.88762188,0.414417922,0.158211648
Forward,0.540620804,0.412897885,0.623664081,0.541496158,0.487494648,0.488332123,0.652015388,0.686418176,0.43826732,0.369317979,0.662792087,0.887001157,0.413374364,0.158324718
Forward,0.540606678,0.41244337,0.623607039,0.541055501,0.487375677,0.487887412,0.652457952,0.686128259,0.438685894,0.369885385,0.662479758,0.885236859,0.413798898,0.159479812
Forward,0.540285349,0.411551386,0.623573422,0.539494574,0.486959785,0.488013893,0.653237462,0.685109079,0.438824743,0.373647004,0.66343224,0.884043694,0.413154662,0.163129836
Forward,0.539206505,0.412158996,0.622916043,0.539500058,0.485883892,0.48750326,0.652992725,0.686581492,0.43659845,0.375955969,0.66463697,0.885942161,0.410936356,0.167795017
Forward,0.537797213,0.413502663,0.620585442,0.538568676,0.484451115,0.485905319,0.651720166,0.684311807,0.434022367,0.372418284,0.663371384,0.88432765,0.407629102,0.167008087
Forward,0.534918785,0.412821323,0.616344929,0.543139756,0.482594877,0.485104144,0.644287467,0.688837171,0.435025066,0.365725785,0.659536004,0.882670343,0.409304231,0.168763191
Forward,0.524538159,0.412125617,0.60983777,0.547011137,0.476993263,0.48843953,0.641591787,0.67650795,0.429158777,0.362403333,0.664884567,0.872902632,0.421313107,0.180146977
Forward,0.522952199,0.412105739,0.608763099,0.550368011,0.473120987,0.489044547,0.638137519,0.687276721,0.424105793,0.3611269,0.658595204,0.876960814,0.418768942,0.173998639
Forward,0.495785892,0.411569327,0.578388572,0.548202515,0.445304334,0.488057882,0.60525316,0.678700864,0.403689235,0.35183239,0.623630941,0.876574934,0.386942208,0.160758495
Forward,0.481549799,0.412242055,0.562464833,0.556313157,0.427051306,0.489332587,0.586576104,0.694365323,0.379338443,0.361846417,0.607416332,0.873813033,0.378394186,0.174889341
Forward,0.423234612,0.406730026,0.502190709,0.540865004,0.373839974,0.496615082,0.520485342,0.693355978,0.345405787,0.44737944,0.532836437,0.888479531,0.32860738,0.290552408
Forward,0.410060942,0.406647235,0.489601225,0.541700721,0.355089456,0.489281505,0.502393126,0.696711898,0.321291924,0.407279611,0.516866207,0.891670108,0.316712588,0.189686432
Forward,0.397289574,0.405211717,0.474325955,0.540298343,0.345326781,0.481418669,0.491693974,0.697844326,0.306672752,0.407369703,0.500684381,0.882428765,0.308473736,0.274117529
Forward,0.384316862,0.406523347,0.46516189,0.543151498,0.334177434,0.483987808,0.480990559,0.715540349,0.303078294,0.413288325,0.482414812,0.899085581,0.29497689,0.245298415
Forward,0.380464286,0.405342221,0.458288372,0.538322687,0.330606163,0.480395049,0.479988992,0.711031854,0.286067009,0.420436889,0.480874866,0.887111723,0.28422299,0.263148844
Forward,0.373233229,0.406180769,0.450510919,0.547721982,0.321481705,0.473971754,0.47342211,0.697997928,0.284216344,0.366489232,0.4820292,0.880147278,0.283534229,0.204100192
Forward,0.3668347,0.404741943,0.445068836,0.547265649,0.313703686,0.477365673,0.463589191,0.691398978,0.274440646,0.356676787,0.478377014,0.882984579,0.274194539,0.167681053
Forward,0.360999644,0.407079548,0.442975193,0.552203238,0.310561955,0.477723092,0.459223837,0.692652762,0.267841816,0.343385011,0.475765049,0.880303264,0.268736482,0.154243886
Forward,0.359760523,0.406423986,0.437548548,0.551680863,0.305437118,0.476835579,0.453581333,0.696850419,0.264389157,0.350078851,0.472133338,0.88449347,0.265735686,0.163100556
Forward,0.357967377,0.405910701,0.435557693,0.549960554,0.302751601,0.475226521,0.451620817,0.692841291,0.262613982,0.344422132,0.470024288,0.886905789,0.265472412,0.158253536
Forward,0.352428824,0.404425442,0.432127863,0.548918962,0.299503148,0.47370255,0.451224089,0.692649066,0.259950697,0.343502253,0.468682528,0.888615668,0.261477917,0.164683253
Forward,0.350090086,0.40418455,0.428600967,0.547565818,0.296009243,0.478330135,0.449496657,0.690776765,0.259792387,0.357825607,0.466036081,0.886094809,0.255690724,0.17308864
Forward,0.349165171,0.403819859,0.426705271,0.546809793,0.294970125,0.478815764,0.448289573,0.691457927,0.259535968,0.364875346,0.464820087,0.884886742,0.253379047,0.18157737
Forward,0.347545803,0.402981132,0.424324423,0.543947101,0.294513732,0.479508072,0.447050005,0.688829541,0.257390797,0.373575151,0.46383971,0.884083986,0.249774069,0.191353008
Forward,0.346923351,0.403161436,0.424308538,0.545309782,0.294341594,0.479139268,0.446192592,0.68912822,0.256113946,0.365237564,0.463986397,0.882845223,0.248542979,0.179997355
Forward,0.344859362,0.403123081,0.423842281,0.545030713,0.293669403,0.478593439,0.445390701,0.686620593,0.255099297,0.35913977,0.464308321,0.881743014,0.246953934,0.171368822
Forward,0.344641417,0.402605325,0.424240202,0.545008659,0.293416977,0.478217691,0.444940865,0.686516702,0.253839493,0.355434537,0.464254677,0.881184936,0.245825082,0.166827813
Forward,0.343699515,0.403027743,0.424033254,0.544939935,0.293255001,0.478743464,0.445401192,0.684089363,0.253675252,0.353838265,0.46411553,0.878439605,0.24605903,0.16345422
Forward,0.343349695,0.403628826,0.424174607,0.546191633,0.293267906,0.479378849,0.445464671,0.684766769,0.25363484,0.353134662,0.463709354,0.877283812,0.24668923,0.163211539
Forward,0.343380779,0.405146778,0.424767166,0.548580527,0.292776108,0.480855793,0.44618696,0.684692562,0.253663957,0.352506459,0.464363188,0.872041702,0.246649176,0.165701389
Forward,0.345179975,0.404260755,0.424517542,0.549645126,0.292042822,0.483271152,0.447352022,0.687848091,0.254521042,0.358922154,0.465684026,0.873251975,0.245313928,0.165705338
Forward,0.347546756,0.404351741,0.427359968,0.552893937,0.293041617,0.482471019,0.450319201,0.687747657,0.254885912,0.34852314,0.468114287,0.869278967,0.247942775,0.165424287
Forward,0.351595402,0.405627161,0.429286182,0.549667478,0.29488498,0.482820719,0.451257765,0.682590425,0.255994916,0.354696929,0.469221503,0.862008631,0.24966988,0.171637371
Forward,0.353621215,0.406073958,0.431199074,0.551293552,0.297126323,0.482275069,0.452733129,0.677927375,0.258014172,0.3446199,0.468257844,0.85324502,0.254049957,0.16287978
Forward,0.360446602,0.40624103,0.435169697,0.547386467,0.300797015,0.481584877,0.456581354,0.677681088,0.263477057,0.357182294,0.474131435,0.867825449,0.262710482,0.176071227
Forward,0.366222113,0.406211287,0.444945723,0.551491857,0.30635649,0.48260054,0.466762841,0.689557731,0.268564284,0.356032282,0.484491825,0.870273709,0.270808995,0.164849818
Forward,0.379520833,0.40554598,0.459837437,0.540340066,0.31937027,0.474531174,0.483342499,0.707241416,0.271757454,0.397226423,0.492696226,0.864617527,0.301365733,0.286548674
Forward,0.399211764,0.407811821,0.472625315,0.550863683,0.343298852,0.480541199,0.495346934,0.669963479,0.298395276,0.326936245,0.511233866,0.874326527,0.287471771,0.128916487
Forward,0.415720284,0.410309702,0.488496363,0.551806688,0.354881555,0.489324629,0.503007352,0.677719772,0.315739781,0.35289529,0.524532437,0.86042124,0.32313633,0.150081635
Forward,0.422338098,0.407836378,0.499422789,0.527233362,0.361917704,0.500576973,0.525838256,0.691176176,0.33337912,0.476190001,0.535643876,0.863581777,0.335126728,0.336177319
Forward,0.443572462,0.414669335,0.516890466,0.549090505,0.3831532,0.504687488,0.533905625,0.673565149,0.351441801,0.388252825,0.542324066,0.868910193,0.340696275,0.154821083
Forward,0.464653105,0.420946062,0.532562315,0.553296328,0.404600859,0.50709492,0.555681348,0.650998473,0.366244256,0.372185647,0.568927646,0.850268543,0.365852684,0.179420859
Forward,0.488222986,0.422513604,0.562604964,0.552473664,0.432665825,0.509859502,0.591226935,0.669686258,0.386530578,0.381297737,0.61531204,0.876931727,0.368221581,0.162960052
Forward,0.509933531,0.427090913,0.582278907,0.561114609,0.4517079,0.511498749,0.609490514,0.668253779,0.408022344,0.368347168,0.63157779,0.856883645,0.394497633,0.170723408
Forward,0.520262718,0.425204962,0.593698382,0.556720376,0.463728577,0.511743248,0.6258564,0.690308452,0.422310054,0.397054404,0.653977513,0.874791563,0.407082021,0.169669822
Forward,0.535832047,0.421803027,0.612150013,0.546808779,0.485314459,0.508980036,0.644373059,0.665766537,0.442852348,0.389518857,0.670971274,0.858003557,0.415985882,0.172493905
Forward,0.542935133,0.420313567,0.620902061,0.551059484,0.492649317,0.505693674,0.652190089,0.668028414,0.450189292,0.366742134,0.682728052,0.877964735,0.427467734,0.15523605
Forward,0.558228374,0.418653548,0.632969677,0.566459715,0.502177835,0.501437068,0.669042647,0.699498773,0.459198624,0.36155805,0.689893126,0.865424752,0.441949457,0.166699067
Forward,0.564522028,0.41820845,0.635628343,0.555415273,0.505858123,0.497420132,0.670420051,0.68083328,0.460015774,0.361282855,0.69526577,0.861341834,0.452035606,0.1639691
Forward,0.571912289,0.416099191,0.650111973,0.551273704,0.519927025,0.499050021,0.67666167,0.687821507,0.472493976,0.371284753,0.703422666,0.869034171,0.443886757,0.159552798
Forward,0.579238534,0.416243285,0.655454278,0.559470952,0.524756968,0.494054258,0.687571347,0.698131323,0.478631645,0.366176635,0.710255444,0.867120147,0.465727419,0.174135268
Forward,0.587843716,0.41593504,0.662699282,0.547065794,0.529398382,0.488748848,0.694453835,0.689390421,0.482721418,0.366896242,0.713786483,0.870046914,0.463836491,0.158102423
Forward,0.595496774,0.414012432,0.672077715,0.54840821,0.534598768,0.488905907,0.700209022,0.691309869,0.491201103,0.360765725,0.717691064,0.875227749,0.475553811,0.144419834
Forward,0.599072576,0.414431959,0.674349427,0.549423575,0.53889364,0.487557143,0.701997578,0.69457376,0.49936986,0.35611254,0.721807301,0.880237341,0.483298123,0.142481968
Forward,0.600593567,0.414940625,0.676201701,0.551276267,0.540100694,0.489066869,0.703563452,0.69209069,0.501765609,0.35363546,0.723400414,0.879832566,0.487679005,0.137988284
Forward,0.607479692,0.41474551,0.679323792,0.553275049,0.544694722,0.489482433,0.706707835,0.683401823,0.504941583,0.342087805,0.727343142,0.878664672,0.494111717,0.131935373
Forward,0.610962212,0.415704727,0.681971908,0.557065725,0.547174931,0.490958065,0.709611058,0.691995263,0.506623089,0.343637675,0.733124077,0.881251574,0.494319618,0.130475968
Forward,0.618152022,0.417504162,0.690004349,0.559172988,0.552021444,0.494614601,0.716017067,0.693720698,0.509708107,0.352796465,0.738680542,0.878926098,0.496793747,0.140757397
Forward,0.621345878,0.416869849,0.694696248,0.561664939,0.55742228,0.4987064,0.717746079,0.698406219,0.515018582,0.361120105,0.739363551,0.88382715,0.499409854,0.14700079
Forward,0.629628837,0.414881289,0.70424974,0.562615931,0.570443034,0.501909077,0.726084352,0.702008605,0.529563367,0.367877901,0.75064379,0.881857216,0.511444211,0.147977635
Forward,0.636119723,0.414853752,0.710377991,0.562091768,0.573506474,0.499325216,0.733471692,0.696291625,0.533232749,0.359371364,0.758114815,0.870308459,0.520168066,0.141069889
Forward,0.647146344,0.416049957,0.722387016,0.559772611,0.585463643,0.498594433,0.746795058,0.6882146,0.543343186,0.355040103,0.775402784,0.887435257,0.537246525,0.142164737
