F,0.514541507,0.30852735,0.549894452,0.386575758,0.482899308,0.386541754,0.57283628,0.268227726,0.461678237,0.26911217,0.553992927,0.135927975,0.45940733,0.139359966
F,0.511877835,0.308650047,0.549019396,0.384421229,0.481563658,0.383974135,0.571896553,0.269541919,0.459508061,0.266818315,0.552083671,0.137406603,0.45659247,0.135029688
F,0.511231363,0.308731049,0.548974812,0.385456175,0.481270403,0.385881901,0.571597457,0.268528134,0.459609509,0.2686854,0.55147332,0.135971978,0.455777824,0.135486662
F,0.511575043,0.308899432,0.548591018,0.384583354,0.481353939,0.384477496,0.571353972,0.270127863,0.459944755,0.268643856,0.551649332,0.136479139,0.455883056,0.135553718
F,0.511069477,0.309729278,0.548347175,0.385215074,0.481308073,0.384867966,0.571081698,0.271646321,0.459644318,0.269690663,0.551452339,0.13766475,0.455435365,0.136638239
F,0.510841608,0.310029417,0.549726725,0.384978592,0.482808143,0.384373486,0.570520043,0.269474715,0.458220989,0.265974611,0.554045498,0.138361081,0.457651436,0.137941614
F,0.51101768,0.309902519,0.549319863,0.386249274,0.482296407,0.384907484,0.570974112,0.271796942,0.458229005,0.265852392,0.554353714,0.139684811,0.457767785,0.137034968
F,0.510373831,0.309647441,0.549678206,0.38650322,0.482867062,0.385308415,0.570245683,0.272371888,0.458215803,0.26736939,0.554263771,0.140289813,0.457762927,0.139293596
F,0.510972738,0.309155643,0.548673511,0.386317223,0.481286168,0.385500163,0.571388364,0.273287922,0.458956093,0.269734859,0.551922381,0.138093233,0.454928994,0.1364806
F,0.510577917,0.310591519,0.548608959,0.386685044,0.482141197,0.384986043,0.57037431,0.271048695,0.457905859,0.26458165,0.553939998,0.138743356,0.457868278,0.136553749
F,0.510255635,0.310639799,0.549359977,0.38632679,0.482521087,0.384728849,0.57073462,0.272535861,0.458355516,0.265777588,0.554137826,0.139857829,0.457915425,0.138005584
F,0.510403335,0.309830219,0.549315631,0.384477228,0.482544452,0.383547843,0.571259558,0.269860655,0.458093643,0.26517567,0.554849386,0.139140874,0.457623035,0.13696073
F,0.511122465,0.308636039,0.549453795,0.383554488,0.482466251,0.382361978,0.571721435,0.268005371,0.457600117,0.264149815,0.555953443,0.137934461,0.456943929,0.13696155
F,0.510361135,0.308393121,0.550424337,0.38273561,0.483003646,0.382029474,0.571623206,0.266477287,0.457458705,0.263665318,0.555534303,0.13635993,0.456542313,0.135563359
F,0.510342419,0.308825016,0.550941527,0.383343011,0.483125716,0.382955074,0.571695566,0.266608238,0.45692876,0.265391648,0.555103362,0.135623768,0.455696702,0.13774386
F,0.511398494,0.306484222,0.550253868,0.38206923,0.48194313,0.38463074,0.572647095,0.263626039,0.457526147,0.269439459,0.55314827,0.132014737,0.453009903,0.135897756
F,0.512398839,0.305991381,0.550261617,0.383309424,0.48161763,0.38463375,0.572834015,0.266480863,0.458168417,0.269673049,0.553192496,0.132046968,0.453517735,0.134635225
F,0.512131572,0.306307912,0.550481498,0.381872147,0.481696427,0.38534683,0.572004318,0.261758715,0.458157003,0.269699723,0.552639782,0.129868418,0.452899784,0.134279057
F,0.510281622,0.307461649,0.549007714,0.382002532,0.480148017,0.382219881,0.570904374,0.267213434,0.455695659,0.266470283,0.551478803,0.133417547,0.450903594,0.134145871
F,0.506559849,0.308173984,0.546149969,0.386246562,0.476792842,0.38314119,0.566166341,0.271298617,0.44918865,0.265836507,0.551111221,0.136312068,0.450600237,0.138374731
F,0.50120604,0.306832314,0.539345443,0.386309922,0.469250888,0.383759379,0.561945736,0.274244338,0.44388029,0.272295535,0.546122193,0.13412793,0.443757534,0.140076965
F,0.488209724,0.304505169,0.52923733,0.376706451,0.454033315,0.374459684,0.548582137,0.270800173,0.430811524,0.269757926,0.53471148,0.117257476,0.426730961,0.142557859
F,0.468219787,0.306039006,0.510758579,0.391041905,0.437221825,0.39085871,0.530346394,0.259293437,0.412508339,0.258880347,0.508541405,0.122435294,0.41012612,0.12620838
F,0.452634037,0.303708047,0.493702233,0.387363285,0.420420468,0.380652875,0.514763772,0.26754266,0.395019919,0.254428536,0.49903965,0.133995771,0.400025368,0.124987513
F,0.436091989,0.299168974,0.47354576,0.372802943,0.397856712,0.369294018,0.495533019,0.268561512,0.379703462,0.266264528,0.488242924,0.110900879,0.378043652,0.131346002
F,0.421267539,0.293869317,0.460465163,0.381625026,0.389750004,0.376341075,0.483401775,0.258213133,0.364917845,0.247556046,0.465775102,0.112226807,0.364329964,0.112598099
F,0.413080603,0.292757511,0.453095347,0.374891788,0.381424725,0.372936606,0.475187153,0.251135886,0.355810851,0.24578914,0.458386719,0.115251608,0.353003323,0.106210813
F,0.409205526,0.292010158,0.449186832,0.379138708,0.37762928,0.374172837,0.470524698,0.255307347,0.350541204,0.244800001,0.453659177,0.11154677,0.349230647,0.107008912
F,0.403908193,0.29341647,0.446590751,0.380228609,0.374115378,0.376399308,0.466251224,0.257599026,0.346119195,0.247434795,0.451845646,0.118566513,0.348699957,0.112061799
F,0.398403317,0.29294467,0.440544516,0.377492934,0.369050056,0.374702394,0.459437549,0.259183466,0.341507316,0.253850877,0.443901658,0.117705092,0.340414673,0.12045148
F,0.389404774,0.289030552,0.431833267,0.36898765,0.358628541,0.365537673,0.451436251,0.258072197,0.332726598,0.258661598,0.439352542,0.100518882,0.327782273,0.132856414
F,0.379991353,0.292965949,0.421792924,0.366251886,0.345965415,0.361555487,0.44065237,0.266362637,0.319559872,0.25912118,0.432601959,0.101691604,0.316718012,0.132257849
F,0.365800768,0.292508453,0.410439193,0.380851448,0.335802495,0.378977627,0.431173414,0.25111413,0.304924697,0.247499168,0.41068545,0.107695512,0.303794473,0.108930781
F,0.349843413,0.290744185,0.388933688,0.37026462,0.314355761,0.362237155,0.410843372,0.271639287,0.289176375,0.252934247,0.396853626,0.128362268,0.294112265,0.131642103
F,0.332799137,0.291702926,0.372319371,0.370863527,0.295746803,0.359937996,0.393797398,0.278220624,0.271865308,0.256751537,0.390847653,0.113652758,0.271092534,0.121121474
F,0.319384128,0.286936522,0.361980438,0.379220009,0.286233127,0.365736157,0.381988734,0.273237437,0.255841076,0.240820229,0.370022148,0.106586754,0.259126216,0.113638155
F,0.308243066,0.282241017,0.352063149,0.377239823,0.277710527,0.371767044,0.372646064,0.245367765,0.250199765,0.234984547,0.35807851,0.0978771,0.250761241,0.093126699
F,0.300515682,0.280710936,0.342408359,0.372224808,0.270761073,0.366805434,0.364737123,0.251918674,0.241201207,0.242726028,0.354431629,0.106432363,0.243748441,0.105956525
F,0.294465005,0.283047915,0.340475738,0.369486362,0.269063681,0.365361542,0.359281659,0.25584507,0.234931558,0.243678108,0.345606506,0.104672112,0.231653273,0.105914094
F,0.289235324,0.279013842,0.333600819,0.362511218,0.260181963,0.353429019,0.348619461,0.263069093,0.226907358,0.249429777,0.339901149,0.096476488,0.220121533,0.122471832
F,0.282571793,0.278426975,0.325263411,0.355822265,0.249056637,0.352627128,0.341506898,0.246973082,0.219475046,0.254623055,0.331378847,0.07357017,0.212721795,0.123296738
F,0.273889929,0.278782189,0.316697925,0.357293487,0.239783287,0.356449336,0.333202243,0.238971904,0.205950499,0.243004531,0.316147327,0.090704642,0.200087741,0.105127141
F,0.260826826,0.276881188,0.307136238,0.360574275,0.227886871,0.360228568,0.320409715,0.227360576,0.19250676,0.229283541,0.310095996,0.088431187,0.197266534,0.104835406
F,0.245881721,0.27199477,0.28776449,0.349069118,0.209932715,0.346494198,0.305504709,0.252478361,0.179923162,0.241519168,0.289388865,0.110004768,0.180937707,0.118086159
F,0.23306857,0.268796474,0.275002867,0.358047068,0.193228573,0.341884375,0.292074829,0.252664208,0.159030631,0.219489962,0.280811608,0.072635479,0.163861915,0.0889882
F,0.218884438,0.26854673,0.262928903,0.351652145,0.183137044,0.337903082,0.279561818,0.240297243,0.146776587,0.205000952,0.269040108,0.082786478,0.152506918,0.082773402
F,0.207047418,0.25984329,0.25129807,0.348791003,0.171724349,0.329789579,0.269831836,0.2423684,0.135793254,0.195737809,0.260322839,0.085689522,0.147279426,0.072814368
F,0.199051112,0.254774809,0.244870827,0.331770092,0.164068505,0.321924418,0.267905831,0.223529398,0.12801376,0.201086819,0.257158041,0.073887758,0.131611943,0.06710358
F,0.196311086,0.252213627,0.241795599,0.331416756,0.158892393,0.323495388,0.263614148,0.218314186,0.120231606,0.200579092,0.250469744,0.070300333,0.12474861,0.068847358
F,0.194286853,0.250769705,0.23996754,0.336629599,0.157164723,0.323852122,0.259895504,0.226622492,0.114915989,0.197365418,0.248398975,0.065436974,0.120475724,0.067679085
F,0.19118084,0.247396007,0.237124726,0.333338916,0.153199002,0.323621124,0.255637735,0.217892647,0.114986613,0.200258762,0.242383912,0.057804488,0.117190078,0.068249255
F,0.187984467,0.247470573,0.231279284,0.336486936,0.147228062,0.32591036,0.253170431,0.223250672,0.114088818,0.206007391,0.238987297,0.056791771,0.116670713,0.062836245
